ACC=0.711965, f1_macro=0.678811, precision_macro=0.704030, recall_macro=0.692287, f1_micro=0.711965, precision_micro=0.711965, recall_micro=0.711965, NMI=0.551818, ADJ_RAND_SCORE=0.476557
ACC=0.712703, f1_macro=0.679678, precision_macro=0.704306, recall_macro=0.693013, f1_micro=0.712703, precision_micro=0.712703, recall_micro=0.712703, NMI=0.552850, ADJ_RAND_SCORE=0.477578
ACC=0.677622, f1_macro=0.609911, precision_macro=0.602676, recall_macro=0.645165, f1_micro=0.677622, precision_micro=0.677622, recall_micro=0.677622, NMI=0.521190, ADJ_RAND_SCORE=0.446880
ACC=0.669867, f1_macro=0.625294, precision_macro=0.639014, recall_macro=0.644433, f1_micro=0.669867, precision_micro=0.669867, recall_micro=0.669867, NMI=0.533226, ADJ_RAND_SCORE=0.468954
ACC=0.711226, f1_macro=0.678208, precision_macro=0.703484, recall_macro=0.691221, f1_micro=0.711226, precision_micro=0.711226, recall_micro=0.711226, NMI=0.550841, ADJ_RAND_SCORE=0.475938
ACC=0.687592, f1_macro=0.654411, precision_macro=0.668215, recall_macro=0.670783, f1_micro=0.687592, precision_micro=0.687592, recall_micro=0.687592, NMI=0.537078, ADJ_RAND_SCORE=0.460079
ACC=0.661004, f1_macro=0.626498, precision_macro=0.648600, recall_macro=0.644685, f1_micro=0.661004, precision_micro=0.661004, recall_micro=0.661004, NMI=0.534830, ADJ_RAND_SCORE=0.451604
ACC=0.626292, f1_macro=0.538889, precision_macro=0.573406, recall_macro=0.555878, f1_micro=0.626292, precision_micro=0.626292, recall_micro=0.626292, NMI=0.511199, ADJ_RAND_SCORE=0.390617
ACC=0.642171, f1_macro=0.601076, precision_macro=0.612504, recall_macro=0.621284, f1_micro=0.642171, precision_micro=0.642171, recall_micro=0.642171, NMI=0.520555, ADJ_RAND_SCORE=0.444721
ACC=0.686854, f1_macro=0.657750, precision_macro=0.683762, recall_macro=0.669621, f1_micro=0.686854, precision_micro=0.686854, recall_micro=0.686854, NMI=0.543368, ADJ_RAND_SCORE=0.461083
